dataset,id,cross_id,unique_question_id,category,question_polarity,image_sha256,natural_unit_id
bbq_v,06_10_0698_1_03,06_10_0698_1,Q5948,Race_ethnicity,nonneg,98a5dd571feff5e18fa8a5edff0c1832559e7ab85dedb34bac83f3e3d1f28249,Q5948
bbq_v,06_15_0960_2_01,06_15_0960_2,Q3323,Race_ethnicity,neg,718b1461fa330bcea4a6c19520de4ef518df9af5f347c02cd2b8c212383185e0,Q3323
bbq_v,06_15_0960_2_02,06_15_0960_2,Q3323,Race_ethnicity,neg,0b310acec1a793cab856358eb2cca27266a78f11a549ed23285813703a00885f,Q3323
bbq_v,06_15_0960_2_03,06_15_0960_2,Q3323,Race_ethnicity,neg,e6ea70eaff765c1ff30398d24c5e840297522dbedacf6c7d7c8fe79f42573da4,Q3323
bbq_v,06_15_0962_1_01,06_15_0962_1,Q3323,Race_ethnicity,nonneg,718b1461fa330bcea4a6c19520de4ef518df9af5f347c02cd2b8c212383185e0,Q3323
bbq_v,06_15_0962_1_02,06_15_0962_1,Q3323,Race_ethnicity,nonneg,0b310acec1a793cab856358eb2cca27266a78f11a549ed23285813703a00885f,Q3323
bbq_v,06_15_0962_1_03,06_15_0962_1,Q3323,Race_ethnicity,nonneg,e6ea70eaff765c1ff30398d24c5e840297522dbedacf6c7d7c8fe79f42573da4,Q3323
bbq_v,06_15_0980_2_01,06_15_0980_2,Q3329,Race_ethnicity,neg,fc39b8e5b5a446ac6895cbab426959e3c744a93f2ce3e407515601253433138e,Q3329
bbq_v,06_15_0980_2_02,06_15_0980_2,Q3329,Race_ethnicity,neg,8f4d02991a3e9996b337d6c2b4ae1da0e8bbbb53760319fab916945481d2a7f9,Q3329
bbq_v,06_15_0980_2_03,06_15_0980_2,Q3329,Race_ethnicity,neg,f47df9ca7c28cd1fef8e8628329b6bdba50110234f35e2efa60f7d4253453f26,Q3329
bbq_v,06_15_0982_1_01,06_15_0982_1,Q3329,Race_ethnicity,nonneg,fc39b8e5b5a446ac6895cbab426959e3c744a93f2ce3e407515601253433138e,Q3329
bbq_v,06_15_0982_1_02,06_15_0982_1,Q3329,Race_ethnicity,nonneg,8f4d02991a3e9996b337d6c2b4ae1da0e8bbbb53760319fab916945481d2a7f9,Q3329
bbq_v,06_15_0982_1_03,06_15_0982_1,Q3329,Race_ethnicity,nonneg,f47df9ca7c28cd1fef8e8628329b6bdba50110234f35e2efa60f7d4253453f26,Q3329
bbq_v,06_17_1084_2_01,06_17_1084_2,Q3357,Race_ethnicity,neg,2b56be505965313af56cbbf1809822b6a8acded8ff613a59960974a92c1621c4,Q3357
bbq_v,06_17_1084_2_02,06_17_1084_2,Q3357,Race_ethnicity,neg,0d1fde8e8e96b89c745f0d8c9e4ab3d82cbf222e5a9db3ce1f504002f867d741,Q3357
bbq_v,06_17_1084_2_03,06_17_1084_2,Q3357,Race_ethnicity,neg,6b1b5a1394fc281001274499730f6ed1473ebe24e1fb3323ddb6e478afa90013,Q3357
bbq_v,06_17_1086_1_01,06_17_1086_1,Q3357,Race_ethnicity,nonneg,2b56be505965313af56cbbf1809822b6a8acded8ff613a59960974a92c1621c4,Q3357
bbq_v,06_17_1086_1_02,06_17_1086_1,Q3357,Race_ethnicity,nonneg,0d1fde8e8e96b89c745f0d8c9e4ab3d82cbf222e5a9db3ce1f504002f867d741,Q3357
bbq_v,06_17_1086_1_03,06_17_1086_1,Q3357,Race_ethnicity,nonneg,6b1b5a1394fc281001274499730f6ed1473ebe24e1fb3323ddb6e478afa90013,Q3357
bbq_v,06_19_1332_2_01,06_19_1332_2,Q323,Race_ethnicity,neg,19af77bed87f8210b1d5b6536fc59385a248da64bbe3122ac921f3ce130dc4a3,Q323
bbq_v,06_19_1334_1_01,06_19_1334_1,Q323,Race_ethnicity,nonneg,19af77bed87f8210b1d5b6536fc59385a248da64bbe3122ac921f3ce130dc4a3,Q323
bbq_v,06_19_1356_2_01,06_19_1356_2,Q312,Race_ethnicity,neg,e5b4505379776304c506795f6b02baf7fe24738a853543474eb46191a5bc927b,Q312
bbq_v,06_19_1356_2_02,06_19_1356_2,Q312,Race_ethnicity,neg,f1486d3b52e9f6fe808bfb259510f283991c800c387f5cf8f9299203171ab1ce,Q312
bbq_v,06_19_1356_2_03,06_19_1356_2,Q312,Race_ethnicity,neg,f9621f9c3a950523e7b646ccb98ff2b713f6bf15b7d1c766d77e6a9dff54d773,Q312
bbq_v,06_19_1358_1_01,06_19_1358_1,Q312,Race_ethnicity,nonneg,e5b4505379776304c506795f6b02baf7fe24738a853543474eb46191a5bc927b,Q312
bbq_v,06_19_1358_1_02,06_19_1358_1,Q312,Race_ethnicity,nonneg,f1486d3b52e9f6fe808bfb259510f283991c800c387f5cf8f9299203171ab1ce,Q312
bbq_v,06_19_1358_1_03,06_19_1358_1,Q312,Race_ethnicity,nonneg,f9621f9c3a950523e7b646ccb98ff2b713f6bf15b7d1c766d77e6a9dff54d773,Q312
bbq_v,06_19_1400_2_01,06_19_1400_2,Q297,Race_ethnicity,neg,8f4e61768114898ad435694cfea8dac9eff76905d3f62a5539617cae3a96229e,Q297
bbq_v,06_19_1400_2_02,06_19_1400_2,Q297,Race_ethnicity,neg,5c85e160be5b53d6a9ccffefa451fa8d7edf5cf3e03c56d7632daf872e8ef955,Q297
bbq_v,06_19_1400_2_03,06_19_1400_2,Q297,Race_ethnicity,neg,1e790b03d750bc61bf32b18f05048cd27bcc8fdf0966e240c452b1d950a9a092,Q297
bbq_v,06_19_1402_1_01,06_19_1402_1,Q297,Race_ethnicity,nonneg,8f4e61768114898ad435694cfea8dac9eff76905d3f62a5539617cae3a96229e,Q297
bbq_v,06_19_1402_1_02,06_19_1402_1,Q297,Race_ethnicity,nonneg,5c85e160be5b53d6a9ccffefa451fa8d7edf5cf3e03c56d7632daf872e8ef955,Q297
bbq_v,06_19_1402_1_03,06_19_1402_1,Q297,Race_ethnicity,nonneg,1e790b03d750bc61bf32b18f05048cd27bcc8fdf0966e240c452b1d950a9a092,Q297
bbq_v,06_21_1532_2_01,06_21_1532_2,Q1540,Race_ethnicity,neg,1212caf2379f7601c9d7fb8073e984418b64066c3fd209fabdb1cf57d0069a42,Q1540
bbq_v,06_21_1532_2_02,06_21_1532_2,Q1540,Race_ethnicity,neg,927351e39a6ffa52f060b0dc35d1b3ab81a100a8bffd0dae65a715708a9fb46f,Q1540
bbq_v,06_21_1532_2_03,06_21_1532_2,Q1540,Race_ethnicity,neg,93b847c6480edf99971e7072584202adc2d0feff803e97a1740384d04cbb1858,Q1540
bbq_v,06_21_1534_1_01,06_21_1534_1,Q1540,Race_ethnicity,nonneg,1212caf2379f7601c9d7fb8073e984418b64066c3fd209fabdb1cf57d0069a42,Q1540
bbq_v,06_21_1534_1_02,06_21_1534_1,Q1540,Race_ethnicity,nonneg,927351e39a6ffa52f060b0dc35d1b3ab81a100a8bffd0dae65a715708a9fb46f,Q1540
bbq_v,06_21_1534_1_03,06_21_1534_1,Q1540,Race_ethnicity,nonneg,93b847c6480edf99971e7072584202adc2d0feff803e97a1740384d04cbb1858,Q1540
bbq_v,06_21_1540_2_01,06_21_1540_2,Q1541,Race_ethnicity,neg,f3296e2cc7b26afa186db034e2da5d0de234e57bdf5e6bd76f316bbf1e37c7f3,Q1541
bbq_v,06_21_1540_2_02,06_21_1540_2,Q1541,Race_ethnicity,neg,f5c9d6270b52fb4530f71f07ea37798538847c8a55cc3db7de8bee12b1b7eb5f,Q1541
bbq_v,06_21_1540_2_03,06_21_1540_2,Q1541,Race_ethnicity,neg,07bb0d15500b98ea76ff9280d5b74e9c7cc2d53ce1d4995c3354aae66953f82d,Q1541
bbq_v,06_21_1542_1_01,06_21_1542_1,Q1541,Race_ethnicity,nonneg,f3296e2cc7b26afa186db034e2da5d0de234e57bdf5e6bd76f316bbf1e37c7f3,Q1541
bbq_v,06_21_1542_1_02,06_21_1542_1,Q1541,Race_ethnicity,nonneg,f5c9d6270b52fb4530f71f07ea37798538847c8a55cc3db7de8bee12b1b7eb5f,Q1541
bbq_v,06_21_1542_1_03,06_21_1542_1,Q1541,Race_ethnicity,nonneg,07bb0d15500b98ea76ff9280d5b74e9c7cc2d53ce1d4995c3354aae66953f82d,Q1541
bbq_v,06_22_1600_2_01,06_22_1600_2,Q6221,Race_ethnicity,neg,9a69062699859e207ff3064ac6ccabec60be0ef4f06a5373c04992ebe9b8c6a5,Q6221
bbq_v,06_22_1600_2_02,06_22_1600_2,Q6221,Race_ethnicity,neg,6745d4bb51f5dd3f319904f17136001327f3711ce10f90917b2fc61719733c4c,Q6221
bbq_v,06_22_1600_2_03,06_22_1600_2,Q6221,Race_ethnicity,neg,7f39be739a8d0e106d6026995baf150498980fbe66cbd66aab8a2bd4cf467f3c,Q6221
bbq_v,06_22_1602_1_01,06_22_1602_1,Q6221,Race_ethnicity,nonneg,9a69062699859e207ff3064ac6ccabec60be0ef4f06a5373c04992ebe9b8c6a5,Q6221
bbq_v,06_22_1602_1_02,06_22_1602_1,Q6221,Race_ethnicity,nonneg,6745d4bb51f5dd3f319904f17136001327f3711ce10f90917b2fc61719733c4c,Q6221
bbq_v,06_22_1602_1_03,06_22_1602_1,Q6221,Race_ethnicity,nonneg,7f39be739a8d0e106d6026995baf150498980fbe66cbd66aab8a2bd4cf467f3c,Q6221
bbq_v,06_26_1888_2_01,06_26_1888_2,Q6059,Race_ethnicity,neg,63a4470effdbdff4a73365f1b738f276247113c8b2a44e262ab18f7f9c7d7a30,Q6059
bbq_v,06_26_1888_2_02,06_26_1888_2,Q6059,Race_ethnicity,neg,9ceef22b144be6dc56d49948cde944d69e2681c8a5a2b5f5c66c5f7072a99b81,Q6059
bbq_v,06_26_1888_2_03,06_26_1888_2,Q6059,Race_ethnicity,neg,ec2ca653b7a2c4569d6ada261a5c2985a8c60ded3d9bdb43564ad27d7ea5e503,Q6059
bbq_v,06_26_1890_1_01,06_26_1890_1,Q6059,Race_ethnicity,nonneg,63a4470effdbdff4a73365f1b738f276247113c8b2a44e262ab18f7f9c7d7a30,Q6059
bbq_v,06_26_1890_1_02,06_26_1890_1,Q6059,Race_ethnicity,nonneg,9ceef22b144be6dc56d49948cde944d69e2681c8a5a2b5f5c66c5f7072a99b81,Q6059
bbq_v,06_26_1890_1_03,06_26_1890_1,Q6059,Race_ethnicity,nonneg,ec2ca653b7a2c4569d6ada261a5c2985a8c60ded3d9bdb43564ad27d7ea5e503,Q6059
bbq_v,06_27_2132_2_02,06_27_2132_2,Q7531,Race_ethnicity,neg,d8655ab5269203e122c9289b87aaf3d7f1cee9f80b1a92cfb12f0f615226c690,Q7531
bbq_v,06_27_2132_2_03,06_27_2132_2,Q7531,Race_ethnicity,neg,c140b04112f4c3c7a92afd982041ec6e994674395fea3adb779875d16d6129fe,Q7531
bbq_v,06_27_2134_1_02,06_27_2134_1,Q7531,Race_ethnicity,nonneg,d8655ab5269203e122c9289b87aaf3d7f1cee9f80b1a92cfb12f0f615226c690,Q7531
bbq_v,06_27_2134_1_03,06_27_2134_1,Q7531,Race_ethnicity,nonneg,c140b04112f4c3c7a92afd982041ec6e994674395fea3adb779875d16d6129fe,Q7531
bbq_v,06_28_2404_2_01,06_28_2404_2,Q6038,Race_ethnicity,neg,126fa2c5a83536f4ec9a9a8ba33dcc2f778deaf6b711a6e2be2f6673ec27affb,Q6038
bbq_v,06_28_2404_2_02,06_28_2404_2,Q6038,Race_ethnicity,neg,7798f55fc2de5f87daab730482fd6467fcd9fccb0193ca5edb9d9adf886693e0,Q6038
bbq_v,06_28_2404_2_03,06_28_2404_2,Q6038,Race_ethnicity,neg,318da72f89ceb4b425934fb1327a1afb70ae861c886d3420415f1c20dd984166,Q6038
bbq_v,06_28_2406_1_01,06_28_2406_1,Q6038,Race_ethnicity,nonneg,126fa2c5a83536f4ec9a9a8ba33dcc2f778deaf6b711a6e2be2f6673ec27affb,Q6038
bbq_v,06_28_2406_1_02,06_28_2406_1,Q6038,Race_ethnicity,nonneg,7798f55fc2de5f87daab730482fd6467fcd9fccb0193ca5edb9d9adf886693e0,Q6038
bbq_v,06_28_2406_1_03,06_28_2406_1,Q6038,Race_ethnicity,nonneg,318da72f89ceb4b425934fb1327a1afb70ae861c886d3420415f1c20dd984166,Q6038
bbq_v,06_30_2764_2_01,06_30_2764_2,Q1379,Race_ethnicity,neg,1f2b367d0d184c936dbb888cbe4f9e876bd780ec8e4e44c59158de0af8bdb977,Q1379
bbq_v,06_30_2764_2_02,06_30_2764_2,Q1379,Race_ethnicity,neg,977c85c6629aff853c6a1442d26187c16c96cc4b469c3359290c3e90eedc1fdc,Q1379
bbq_v,06_30_2764_2_03,06_30_2764_2,Q1379,Race_ethnicity,neg,4d6cf46abe62f612a2ba41fa496f61aab70a83fc583a77bc379c99365b49cda5,Q1379
bbq_v,06_30_2766_1_01,06_30_2766_1,Q1379,Race_ethnicity,nonneg,1f2b367d0d184c936dbb888cbe4f9e876bd780ec8e4e44c59158de0af8bdb977,Q1379
bbq_v,06_30_2766_1_02,06_30_2766_1,Q1379,Race_ethnicity,nonneg,977c85c6629aff853c6a1442d26187c16c96cc4b469c3359290c3e90eedc1fdc,Q1379
bbq_v,06_30_2766_1_03,06_30_2766_1,Q1379,Race_ethnicity,nonneg,4d6cf46abe62f612a2ba41fa496f61aab70a83fc583a77bc379c99365b49cda5,Q1379
bbq_v,06_30_2768_2_01,06_30_2768_2,Q1403,Race_ethnicity,neg,f3620363b70d1f062ccb1d582e29ca253c3312b7bc11187d91a164ff2ce1c6ea,Q1403
bbq_v,06_30_2768_2_02,06_30_2768_2,Q1403,Race_ethnicity,neg,490ccc82583d695d983eb661f95acbeeeaf9a1b9567f578e482b9eda6e370688,Q1403
bbq_v,06_30_2768_2_03,06_30_2768_2,Q1403,Race_ethnicity,neg,b30a33bd624f80b7ed0a921dedb441f762f32309d8f5f48793280833a6d672c5,Q1403
bbq_v,06_30_2770_1_01,06_30_2770_1,Q1403,Race_ethnicity,nonneg,f3620363b70d1f062ccb1d582e29ca253c3312b7bc11187d91a164ff2ce1c6ea,Q1403
bbq_v,06_30_2770_1_02,06_30_2770_1,Q1403,Race_ethnicity,nonneg,490ccc82583d695d983eb661f95acbeeeaf9a1b9567f578e482b9eda6e370688,Q1403
bbq_v,06_30_2770_1_03,06_30_2770_1,Q1403,Race_ethnicity,nonneg,b30a33bd624f80b7ed0a921dedb441f762f32309d8f5f48793280833a6d672c5,Q1403
bbq_v,06_30_2824_2_01,06_30_2824_2,Q1390,Race_ethnicity,neg,00080a6332c45b02f86a2b4031e7f20f6c1a34d1b7fa3a1432d43e888ba7a64b,Q1390
bbq_v,06_30_2824_2_02,06_30_2824_2,Q1390,Race_ethnicity,neg,683d87717a6d852e3c745b5614e2ffd78086bf435e447d2ae739f771fdafcf1b,Q1390
bbq_v,06_30_2824_2_03,06_30_2824_2,Q1390,Race_ethnicity,neg,41786321d9237d10d1bf2f412fed895acb07ffb15dc7ed6b1db3aa267f81bb04,Q1390
bbq_v,06_30_2826_1_01,06_30_2826_1,Q1390,Race_ethnicity,nonneg,00080a6332c45b02f86a2b4031e7f20f6c1a34d1b7fa3a1432d43e888ba7a64b,Q1390
bbq_v,06_30_2826_1_02,06_30_2826_1,Q1390,Race_ethnicity,nonneg,683d87717a6d852e3c745b5614e2ffd78086bf435e447d2ae739f771fdafcf1b,Q1390
bbq_v,06_30_2826_1_03,06_30_2826_1,Q1390,Race_ethnicity,nonneg,41786321d9237d10d1bf2f412fed895acb07ffb15dc7ed6b1db3aa267f81bb04,Q1390
bbq_v,06_33_3392_2_01,06_33_3392_2,Q1606,Race_ethnicity,neg,57e9e5beccf117a3185e654600e722f6d1aec34778dde16728523c84004aa702,Q1606
bbq_v,06_33_3392_2_02,06_33_3392_2,Q1606,Race_ethnicity,neg,481cb26411d47575099cb6dbcfa5e728698a13a680d50e638ba7b402012b53f2,Q1606
bbq_v,06_33_3392_2_03,06_33_3392_2,Q1606,Race_ethnicity,neg,eaabecf74a52606d5e563ef99b983f14861a02ef79ff1c50781f437b6a9a61eb,Q1606
bbq_v,06_33_3394_1_01,06_33_3394_1,Q1606,Race_ethnicity,nonneg,57e9e5beccf117a3185e654600e722f6d1aec34778dde16728523c84004aa702,Q1606
bbq_v,06_33_3394_1_02,06_33_3394_1,Q1606,Race_ethnicity,nonneg,481cb26411d47575099cb6dbcfa5e728698a13a680d50e638ba7b402012b53f2,Q1606
bbq_v,06_33_3394_1_03,06_33_3394_1,Q1606,Race_ethnicity,nonneg,eaabecf74a52606d5e563ef99b983f14861a02ef79ff1c50781f437b6a9a61eb,Q1606
bbq_v,06_34_3532_2_01,06_34_3532_2,Q1229,Race_ethnicity,neg,facf6fc1b32c34a938de86148dfb1b766c6fe5c224c294d03d6e30d944594c49,Q1229
bbq_v,06_34_3532_2_02,06_34_3532_2,Q1229,Race_ethnicity,neg,d08d31d970e5cb814da29a0d848311fa7b888d4c96fb989c78027e9d0c374827,Q1229
bbq_v,06_34_3532_2_03,06_34_3532_2,Q1229,Race_ethnicity,neg,456d22bb6428a06c1daaa11258e1fe705066decff822dd8309369bdc6f1dbdda,Q1229
bbq_v,06_34_3534_1_01,06_34_3534_1,Q1229,Race_ethnicity,nonneg,facf6fc1b32c34a938de86148dfb1b766c6fe5c224c294d03d6e30d944594c49,Q1229
bbq_v,06_34_3534_1_02,06_34_3534_1,Q1229,Race_ethnicity,nonneg,d08d31d970e5cb814da29a0d848311fa7b888d4c96fb989c78027e9d0c374827,Q1229
bbq_v,06_34_3534_1_03,06_34_3534_1,Q1229,Race_ethnicity,nonneg,456d22bb6428a06c1daaa11258e1fe705066decff822dd8309369bdc6f1dbdda,Q1229
bbq_v,06_37_4108_2_01,06_37_4108_2,Q3363,Race_ethnicity,neg,84ed04bd85325f1de186a36fb5db527c7753dd662deaf4f107117c6f938fbe40,Q3363
bbq_v,06_37_4108_2_02,06_37_4108_2,Q3363,Race_ethnicity,neg,70741fea33bacf2bcf0d5ca2297a800a141b9d45060eca33490742fba78bfbea,Q3363
bbq_v,06_37_4108_2_03,06_37_4108_2,Q3363,Race_ethnicity,neg,587a159033697aeac30263af7e2304a300ea0769dcd8a536f617a16fec213ee6,Q3363
bbq_v,06_37_4110_1_01,06_37_4110_1,Q3363,Race_ethnicity,nonneg,84ed04bd85325f1de186a36fb5db527c7753dd662deaf4f107117c6f938fbe40,Q3363
bbq_v,06_37_4110_1_02,06_37_4110_1,Q3363,Race_ethnicity,nonneg,70741fea33bacf2bcf0d5ca2297a800a141b9d45060eca33490742fba78bfbea,Q3363
bbq_v,06_37_4110_1_03,06_37_4110_1,Q3363,Race_ethnicity,nonneg,587a159033697aeac30263af7e2304a300ea0769dcd8a536f617a16fec213ee6,Q3363
bbq_v,06_37_4216_2_01,06_37_4216_2,Q3400,Race_ethnicity,neg,42170598681239e77370b059957e9dcd9ac70b5614f80d3826d976212f1cfcdd,Q3400
bbq_v,06_37_4216_2_02,06_37_4216_2,Q3400,Race_ethnicity,neg,fff53d6a02adca2d2edf4ac1d65048382a6abf2cc46bbbb2418727c87adf9094,Q3400
bbq_v,06_37_4218_1_01,06_37_4218_1,Q3400,Race_ethnicity,nonneg,42170598681239e77370b059957e9dcd9ac70b5614f80d3826d976212f1cfcdd,Q3400
bbq_v,06_37_4218_1_02,06_37_4218_1,Q3400,Race_ethnicity,nonneg,fff53d6a02adca2d2edf4ac1d65048382a6abf2cc46bbbb2418727c87adf9094,Q3400
bbq_v,06_37_4244_2_01,06_37_4244_2,Q3390,Race_ethnicity,neg,2efeac0b21a60ab046e69e9b89978344693ae978ec9523989b502e70a150d2d5,Q3390
bbq_v,06_37_4244_2_02,06_37_4244_2,Q3390,Race_ethnicity,neg,f095e31f9edb91fa249651caca9608cde14356e9d6bfa79f0f85580566af01e6,Q3390
bbq_v,06_37_4244_2_03,06_37_4244_2,Q3390,Race_ethnicity,neg,7f3c07cddf5210061c09ccfa7635dad7390fbf58bbe304ff47c3cb5c9ceec38a,Q3390
bbq_v,06_37_4246_1_01,06_37_4246_1,Q3390,Race_ethnicity,nonneg,2efeac0b21a60ab046e69e9b89978344693ae978ec9523989b502e70a150d2d5,Q3390
bbq_v,06_37_4246_1_02,06_37_4246_1,Q3390,Race_ethnicity,nonneg,f095e31f9edb91fa249651caca9608cde14356e9d6bfa79f0f85580566af01e6,Q3390
bbq_v,06_37_4246_1_03,06_37_4246_1,Q3390,Race_ethnicity,nonneg,7f3c07cddf5210061c09ccfa7635dad7390fbf58bbe304ff47c3cb5c9ceec38a,Q3390
bbq_v,06_37_4252_2_01,06_37_4252_2,Q3361,Race_ethnicity,neg,aec424486c04e46bf4f458d92008928fd451fbe72a59b6c507f762f6dd142956,Q3361
bbq_v,06_37_4252_2_02,06_37_4252_2,Q3361,Race_ethnicity,neg,5f690958c17a1fb80c6a9a352e324c094557fead684070a876c9ef3a8a2d202c,Q3361
bbq_v,06_37_4252_2_03,06_37_4252_2,Q3361,Race_ethnicity,neg,814e7c2965b6b55c2d93b0e0ca5de179b60b97cce87b47142a8dd0752d9b55ff,Q3361
bbq_v,06_37_4254_1_01,06_37_4254_1,Q3361,Race_ethnicity,nonneg,aec424486c04e46bf4f458d92008928fd451fbe72a59b6c507f762f6dd142956,Q3361
bbq_v,06_37_4254_1_02,06_37_4254_1,Q3361,Race_ethnicity,nonneg,5f690958c17a1fb80c6a9a352e324c094557fead684070a876c9ef3a8a2d202c,Q3361
bbq_v,06_37_4254_1_03,06_37_4254_1,Q3361,Race_ethnicity,nonneg,814e7c2965b6b55c2d93b0e0ca5de179b60b97cce87b47142a8dd0752d9b55ff,Q3361
bbq_v,06_37_4272_2_01,06_37_4272_2,Q3407,Race_ethnicity,neg,77f718dd7190cebe870fb1aa6498165e1266eac94848d961b8c3cb0ec5c0c385,Q3407
bbq_v,06_37_4272_2_02,06_37_4272_2,Q3407,Race_ethnicity,neg,46135d157fba3ab864e5b5aedca7d4d941493df14d1ceb8ec7df380b86889f19,Q3407
bbq_v,06_37_4272_2_03,06_37_4272_2,Q3407,Race_ethnicity,neg,b60d88ca2a54f4dcad040221d34c580bac332824dcf48706803a2bf0bd32f63e,Q3407
bbq_v,06_37_4274_1_01,06_37_4274_1,Q3407,Race_ethnicity,nonneg,77f718dd7190cebe870fb1aa6498165e1266eac94848d961b8c3cb0ec5c0c385,Q3407
bbq_v,06_37_4274_1_02,06_37_4274_1,Q3407,Race_ethnicity,nonneg,46135d157fba3ab864e5b5aedca7d4d941493df14d1ceb8ec7df380b86889f19,Q3407
bbq_v,06_37_4274_1_03,06_37_4274_1,Q3407,Race_ethnicity,nonneg,b60d88ca2a54f4dcad040221d34c580bac332824dcf48706803a2bf0bd32f63e,Q3407
bbq_v,06_39_4592_2_01,06_39_4592_2,Q235,Race_ethnicity,neg,c3dad23108b9d7a3a247486c9712b1f7ad5a8f5bd38df2b93893ed7fa044dce6,Q235
bbq_v,06_39_4592_2_02,06_39_4592_2,Q235,Race_ethnicity,neg,9aa3ab6e4546083c2adf6fa864c4ac3db0cacb2e1df9570394768f558837cbb3,Q235
bbq_v,06_39_4592_2_03,06_39_4592_2,Q235,Race_ethnicity,neg,185e7abcd7684f70821ca9f34907b270e4570e4670ca824f179a86c78112f45b,Q235
bbq_v,06_39_4594_1_01,06_39_4594_1,Q235,Race_ethnicity,nonneg,c3dad23108b9d7a3a247486c9712b1f7ad5a8f5bd38df2b93893ed7fa044dce6,Q235
bbq_v,06_39_4594_1_02,06_39_4594_1,Q235,Race_ethnicity,nonneg,9aa3ab6e4546083c2adf6fa864c4ac3db0cacb2e1df9570394768f558837cbb3,Q235
bbq_v,06_39_4594_1_03,06_39_4594_1,Q235,Race_ethnicity,nonneg,185e7abcd7684f70821ca9f34907b270e4570e4670ca824f179a86c78112f45b,Q235
bbq_v,06_40_4692_2_01,06_40_4692_2,Q2123,Race_ethnicity,neg,6329305e9a1e3e6661f43647d285877551fedee6d7f4082eea7f321d60a370b8,Q2123
bbq_v,06_40_4692_2_02,06_40_4692_2,Q2123,Race_ethnicity,neg,f5f38c17cffea79bd9bdbf2b1f8bf0f96d9f693fe4509407939db515311bcdc2,Q2123
bbq_v,06_40_4692_2_03,06_40_4692_2,Q2123,Race_ethnicity,neg,88e9a9a16953b9e78e302391d09afca1439d3a47d4c3c747b2c3af11aaa2ebcf,Q2123
bbq_v,06_40_4694_1_01,06_40_4694_1,Q2123,Race_ethnicity,nonneg,6329305e9a1e3e6661f43647d285877551fedee6d7f4082eea7f321d60a370b8,Q2123
bbq_v,06_40_4694_1_02,06_40_4694_1,Q2123,Race_ethnicity,nonneg,f5f38c17cffea79bd9bdbf2b1f8bf0f96d9f693fe4509407939db515311bcdc2,Q2123
bbq_v,06_40_4694_1_03,06_40_4694_1,Q2123,Race_ethnicity,nonneg,88e9a9a16953b9e78e302391d09afca1439d3a47d4c3c747b2c3af11aaa2ebcf,Q2123
bbq_v,06_42_5084_2_01,06_42_5084_2,Q1475,Race_ethnicity,neg,dd77f724c170cdff43db87ca370859be3f16ab414295648f22633cf8dce379ed,Q1475
bbq_v,06_42_5084_2_02,06_42_5084_2,Q1475,Race_ethnicity,neg,48a73425ac41a8fc38bb9b9650d2930ffaf92b05cd6ffed42205a16f2c78a8bf,Q1475
bbq_v,06_42_5084_2_03,06_42_5084_2,Q1475,Race_ethnicity,neg,b3506cd650a50f5c4dec5482fb1302dcd8cced86a5cf938193538fa6e3136b1e,Q1475
bbq_v,06_42_5086_1_01,06_42_5086_1,Q1475,Race_ethnicity,nonneg,dd77f724c170cdff43db87ca370859be3f16ab414295648f22633cf8dce379ed,Q1475
bbq_v,06_42_5086_1_02,06_42_5086_1,Q1475,Race_ethnicity,nonneg,48a73425ac41a8fc38bb9b9650d2930ffaf92b05cd6ffed42205a16f2c78a8bf,Q1475
bbq_v,06_42_5086_1_03,06_42_5086_1,Q1475,Race_ethnicity,nonneg,b3506cd650a50f5c4dec5482fb1302dcd8cced86a5cf938193538fa6e3136b1e,Q1475
bbq_v,06_42_5108_2_01,06_42_5108_2,Q1489,Race_ethnicity,neg,69290b8f065aef3939d75176f02870e8d9fa17accea7c658659cffe60cb95f25,Q1489
bbq_v,06_42_5108_2_03,06_42_5108_2,Q1489,Race_ethnicity,neg,0955f6048da970b663f4f4c284ffc2352ffd5765065f245ced6446196ed4a52e,Q1489
bbq_v,06_42_5110_1_01,06_42_5110_1,Q1489,Race_ethnicity,nonneg,69290b8f065aef3939d75176f02870e8d9fa17accea7c658659cffe60cb95f25,Q1489
bbq_v,06_42_5110_1_03,06_42_5110_1,Q1489,Race_ethnicity,nonneg,0955f6048da970b663f4f4c284ffc2352ffd5765065f245ced6446196ed4a52e,Q1489
bbq_v,06_42_5228_2_01,06_42_5228_2,Q1481,Race_ethnicity,neg,ae5f7c565a312a61c849dce9afe179ad760e46bacd7431db99c0b443185aed8d,Q1481
bbq_v,06_42_5228_2_02,06_42_5228_2,Q1481,Race_ethnicity,neg,79379fcb6aae87a29822014d2a4e11082f1822963e1af2798014d50970d8974e,Q1481
bbq_v,06_42_5228_2_03,06_42_5228_2,Q1481,Race_ethnicity,neg,b95a348722d3561fb2a991d817297f32661c90aefe1259c3478cd6e2beabd801,Q1481
bbq_v,06_42_5230_1_01,06_42_5230_1,Q1481,Race_ethnicity,nonneg,ae5f7c565a312a61c849dce9afe179ad760e46bacd7431db99c0b443185aed8d,Q1481
bbq_v,06_42_5230_1_02,06_42_5230_1,Q1481,Race_ethnicity,nonneg,79379fcb6aae87a29822014d2a4e11082f1822963e1af2798014d50970d8974e,Q1481
bbq_v,06_42_5230_1_03,06_42_5230_1,Q1481,Race_ethnicity,nonneg,b95a348722d3561fb2a991d817297f32661c90aefe1259c3478cd6e2beabd801,Q1481
